Region,Country,ISO Code,RE or Non-RE,Group Technology,Technology,Poducer Type,Year,Electricity Installed Capacity (MW)
Asia,Malaysia,MYS,Total Renewable,Bioenergy,Renewable municipal waste,On-grid,2019,22
Asia,Malaysia,MYS,Total Renewable,Bioenergy,Renewable municipal waste,On-grid,2020,22
Asia,Malaysia,MYS,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Off-grid,2016,0
Asia,Malaysia,MYS,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Off-grid,2017,0
Asia,Malaysia,MYS,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Off-grid,2018,0
Asia,Malaysia,MYS,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Off-grid,2019,0
Asia,Malaysia,MYS,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Off-grid,2020,0
Asia,Malaysia,MYS,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2016,6121
Asia,Malaysia,MYS,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2017,6145
Asia,Malaysia,MYS,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2018,6165
Asia,Malaysia,MYS,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2019,6245
Asia,Malaysia,MYS,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2020,6274
Asia,Malaysia,MYS,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2016,2
Asia,Malaysia,MYS,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2017,2
Asia,Malaysia,MYS,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2018,7
Asia,Malaysia,MYS,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2019,7
Asia,Malaysia,MYS,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2020,7
Asia,Malaysia,MYS,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2016,276
Asia,Malaysia,MYS,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2017,368
Asia,Malaysia,MYS,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2018,529
Asia,Malaysia,MYS,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2019,875
Asia,Malaysia,MYS,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2020,1485
Asia,Maldives,MDV,Total Non-Renewable,Fossil fuels,Fossil fuels,Off-grid,2016,126
Asia,Maldives,MDV,Total Non-Renewable,Fossil fuels,Fossil fuels,Off-grid,2017,126
Asia,Maldives,MDV,Total Non-Renewable,Fossil fuels,Fossil fuels,Off-grid,2018,126
Asia,Maldives,MDV,Total Non-Renewable,Fossil fuels,Fossil fuels,Off-grid,2019,126
Asia,Maldives,MDV,Total Non-Renewable,Fossil fuels,Fossil fuels,Off-grid,2020,126
Asia,Maldives,MDV,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2016,88
Asia,Maldives,MDV,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2017,88
Asia,Maldives,MDV,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2018,96
Asia,Maldives,MDV,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2019,146
Asia,Maldives,MDV,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2020,146
Asia,Maldives,MDV,Total Non-Renewable,Other non-renewable energy,Other non-renewable energy,On-grid,2019,0
Asia,Maldives,MDV,Total Non-Renewable,Other non-renewable energy,Other non-renewable energy,On-grid,2020,0
Asia,Maldives,MDV,Total Renewable,Bioenergy,Renewable municipal waste,On-grid,2019,0
Asia,Maldives,MDV,Total Renewable,Bioenergy,Renewable municipal waste,On-grid,2020,0
Asia,Maldives,MDV,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2016,7
Asia,Maldives,MDV,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2017,10
Asia,Maldives,MDV,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2018,10
Asia,Maldives,MDV,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2019,13
Asia,Maldives,MDV,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2020,15
Asia,Maldives,MDV,Total Renewable,Wind energy,Onshore wind energy,Off-grid,2016,1
Asia,Maldives,MDV,Total Renewable,Wind energy,Onshore wind energy,Off-grid,2017,1
Asia,Maldives,MDV,Total Renewable,Wind energy,Onshore wind energy,Off-grid,2018,1
Asia,Maldives,MDV,Total Renewable,Wind energy,Onshore wind energy,Off-grid,2019,1
Asia,Maldives,MDV,Total Renewable,Wind energy,Onshore wind energy,Off-grid,2020,1
Asia,Maldives,MDV,Total Renewable,Wind energy,Onshore wind energy,On-grid,2016,0
Asia,Maldives,MDV,Total Renewable,Wind energy,Onshore wind energy,On-grid,2017,0
Asia,Mongolia,MNG,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2016,1050
Asia,Mongolia,MNG,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2017,1103
Asia,Mongolia,MNG,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2018,1103
Asia,Mongolia,MNG,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2019,1181
Asia,Mongolia,MNG,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2020,1181
Asia,Mongolia,MNG,Total Non-Renewable,Other non-renewable energy,Other non-renewable energy,On-grid,2016,16
Asia,Mongolia,MNG,Total Non-Renewable,Other non-renewable energy,Other non-renewable energy,On-grid,2017,18
Asia,Mongolia,MNG,Total Non-Renewable,Other non-renewable energy,Other non-renewable energy,On-grid,2018,18
Asia,Mongolia,MNG,Total Non-Renewable,Other non-renewable energy,Other non-renewable energy,On-grid,2019,18
Asia,Mongolia,MNG,Total Non-Renewable,Other non-renewable energy,Other non-renewable energy,On-grid,2020,18
Asia,Mongolia,MNG,Total Non-Renewable,Pumped storage,Pumped storage,On-grid,2016,0
Asia,Mongolia,MNG,Total Non-Renewable,Pumped storage,Pumped storage,On-grid,2017,0
Asia,Mongolia,MNG,Total Non-Renewable,Pumped storage,Pumped storage,On-grid,2018,0
Asia,Mongolia,MNG,Total Non-Renewable,Pumped storage,Pumped storage,On-grid,2019,0
Asia,Mongolia,MNG,Total Non-Renewable,Pumped storage,Pumped storage,On-grid,2020,0
Asia,Mongolia,MNG,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Off-grid,2016,3
Asia,Mongolia,MNG,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Off-grid,2017,3
Asia,Mongolia,MNG,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Off-grid,2018,3
Asia,Mongolia,MNG,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Off-grid,2019,3
Asia,Mongolia,MNG,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Off-grid,2020,3
Asia,Mongolia,MNG,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2016,28
Asia,Mongolia,MNG,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2017,28
Asia,Mongolia,MNG,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2018,28
Asia,Mongolia,MNG,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2019,28
Asia,Mongolia,MNG,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2020,28
Asia,Mongolia,MNG,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2016,5
Asia,Mongolia,MNG,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2017,5
Asia,Mongolia,MNG,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2018,5
Asia,Mongolia,MNG,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2019,5
Asia,Mongolia,MNG,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2020,5
Asia,Mongolia,MNG,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2016,10
Asia,Mongolia,MNG,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2017,43
Asia,Mongolia,MNG,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2018,60
Asia,Mongolia,MNG,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2019,85
Asia,Mongolia,MNG,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2020,85
Asia,Mongolia,MNG,Total Renewable,Wind energy,Onshore wind energy,Off-grid,2016,1
Asia,Mongolia,MNG,Total Renewable,Wind energy,Onshore wind energy,Off-grid,2017,1
Asia,Mongolia,MNG,Total Renewable,Wind energy,Onshore wind energy,Off-grid,2018,1
Asia,Mongolia,MNG,Total Renewable,Wind energy,Onshore wind energy,Off-grid,2019,1
Asia,Mongolia,MNG,Total Renewable,Wind energy,Onshore wind energy,Off-grid,2020,1
Asia,Mongolia,MNG,Total Renewable,Wind energy,Onshore wind energy,On-grid,2016,50
Asia,Mongolia,MNG,Total Renewable,Wind energy,Onshore wind energy,On-grid,2017,100
Asia,Mongolia,MNG,Total Renewable,Wind energy,Onshore wind energy,On-grid,2018,155
Asia,Mongolia,MNG,Total Renewable,Wind energy,Onshore wind energy,On-grid,2019,155
Asia,Mongolia,MNG,Total Renewable,Wind energy,Onshore wind energy,On-grid,2020,155
Asia,Myanmar,MMR,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2016,1753
Asia,Myanmar,MMR,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2017,2357
Asia,Myanmar,MMR,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2018,2803
Asia,Myanmar,MMR,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2019,2988
Asia,Myanmar,MMR,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2020,3888
Asia,Myanmar,MMR,Total Non-Renewable,Other non-renewable energy,Other non-renewable energy,On-grid,2017,0
Asia,Myanmar,MMR,Total Non-Renewable,Other non-renewable energy,Other non-renewable energy,On-grid,2018,0
Asia,Myanmar,MMR,Total Non-Renewable,Other non-renewable energy,Other non-renewable energy,On-grid,2019,0
Asia,Myanmar,MMR,Total Non-Renewable,Other non-renewable energy,Other non-renewable energy,On-grid,2020,0
Asia,Myanmar,MMR,Total Renewable,Bioenergy,Solid biofuels,Off-grid,2016,0
Asia,Myanmar,MMR,Total Renewable,Bioenergy,Solid biofuels,Off-grid,2017,3
Asia,Myanmar,MMR,Total Renewable,Bioenergy,Solid biofuels,Off-grid,2018,3
Asia,Myanmar,MMR,Total Renewable,Bioenergy,Solid biofuels,Off-grid,2019,3
Asia,Myanmar,MMR,Total Renewable,Bioenergy,Solid biofuels,Off-grid,2020,3
Asia,Myanmar,MMR,Total Renewable,Bioenergy,Solid biofuels,On-grid,2017,0
Asia,Myanmar,MMR,Total Renewable,Bioenergy,Solid biofuels,On-grid,2018,0
Asia,Myanmar,MMR,Total Renewable,Bioenergy,Biogas,Off-grid,2016,1
Asia,Myanmar,MMR,Total Renewable,Bioenergy,Biogas,Off-grid,2017,1
Asia,Myanmar,MMR,Total Renewable,Bioenergy,Biogas,Off-grid,2018,1
Asia,Myanmar,MMR,Total Renewable,Bioenergy,Biogas,Off-grid,2019,1
Asia,Myanmar,MMR,Total Renewable,Bioenergy,Biogas,Off-grid,2020,1
Asia,Myanmar,MMR,Total Renewable,Bioenergy,Renewable municipal waste,On-grid,2017,0
Asia,Myanmar,MMR,Total Renewable,Bioenergy,Renewable municipal waste,On-grid,2018,0
Asia,Myanmar,MMR,Total Renewable,Bioenergy,Renewable municipal waste,On-grid,2019,0
Asia,Myanmar,MMR,Total Renewable,Bioenergy,Renewable municipal waste,On-grid,2020,0
Asia,Myanmar,MMR,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Off-grid,2016,7
Asia,Myanmar,MMR,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Off-grid,2017,7
Asia,Myanmar,MMR,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Off-grid,2018,7
Asia,Myanmar,MMR,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Off-grid,2019,7
Asia,Myanmar,MMR,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Off-grid,2020,7
Asia,Myanmar,MMR,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2016,3258
Asia,Myanmar,MMR,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2017,3298
Asia,Myanmar,MMR,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2018,3298
Asia,Myanmar,MMR,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2019,3298
Asia,Myanmar,MMR,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2020,3298
Asia,Myanmar,MMR,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2016,32
Asia,Myanmar,MMR,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2017,44
Asia,Myanmar,MMR,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2018,48
Asia,Myanmar,MMR,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2019,48
Asia,Myanmar,MMR,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2020,44
Asia,Myanmar,MMR,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2019,40
Asia,Myanmar,MMR,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2020,40
Asia,Myanmar,MMR,Total Renewable,Wind energy,Onshore wind energy,Off-grid,2016,0
Asia,Myanmar,MMR,Total Renewable,Wind energy,Onshore wind energy,Off-grid,2017,0
Asia,Myanmar,MMR,Total Renewable,Wind energy,Onshore wind energy,Off-grid,2018,0
Asia,Myanmar,MMR,Total Renewable,Wind energy,Onshore wind energy,Off-grid,2019,0
Asia,Myanmar,MMR,Total Renewable,Wind energy,Onshore wind energy,Off-grid,2020,0
Asia,Nepal,NPL,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2016,53
Asia,Nepal,NPL,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2017,53
Asia,Nepal,NPL,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2018,53
Asia,Nepal,NPL,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2019,53
Asia,Nepal,NPL,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2020,53
Asia,Nepal,NPL,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Off-grid,2016,51
Asia,Nepal,NPL,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Off-grid,2017,52
Asia,Nepal,NPL,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Off-grid,2018,54
Asia,Nepal,NPL,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Off-grid,2019,55
Asia,Nepal,NPL,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Off-grid,2020,55
Asia,Nepal,NPL,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2016,783
Asia,Nepal,NPL,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2017,887
Asia,Nepal,NPL,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2018,1007
Asia,Nepal,NPL,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2019,1127
Asia,Nepal,NPL,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2020,1248
Asia,Nepal,NPL,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2016,13
Asia,Nepal,NPL,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2017,53
Asia,Nepal,NPL,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2018,51
Asia,Nepal,NPL,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2019,49
Asia,Nepal,NPL,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2020,49
Asia,Nepal,NPL,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2016,1
Asia,Nepal,NPL,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2017,2
Asia,Nepal,NPL,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2018,2
Asia,Nepal,NPL,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2019,2
Asia,Nepal,NPL,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2020,11
Asia,Nepal,NPL,Total Renewable,Wind energy,Onshore wind energy,Off-grid,2016,0
Asia,Nepal,NPL,Total Renewable,Wind energy,Onshore wind energy,Off-grid,2017,0
Asia,Nepal,NPL,Total Renewable,Wind energy,Onshore wind energy,Off-grid,2018,0
Asia,Nepal,NPL,Total Renewable,Wind energy,Onshore wind energy,Off-grid,2019,0
Asia,Nepal,NPL,Total Renewable,Wind energy,Onshore wind energy,Off-grid,2020,0
Asia,Pakistan,PAK,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2016,16701
Asia,Pakistan,PAK,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2017,21300
Asia,Pakistan,PAK,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2018,23900
Asia,Pakistan,PAK,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2019,25880
Asia,Pakistan,PAK,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2020,25880
Asia,Pakistan,PAK,Total Non-Renewable,Nuclear,Nuclear,On-grid,2016,752
Asia,Pakistan,PAK,Total Non-Renewable,Nuclear,Nuclear,On-grid,2017,1142
Asia,Pakistan,PAK,Total Non-Renewable,Nuclear,Nuclear,On-grid,2018,1142
Asia,Pakistan,PAK,Total Non-Renewable,Nuclear,Nuclear,On-grid,2019,1142
Asia,Pakistan,PAK,Total Non-Renewable,Nuclear,Nuclear,On-grid,2020,1142
Asia,Pakistan,PAK,Total Renewable,Bioenergy,Solid biofuels,On-grid,2016,365
Asia,Pakistan,PAK,Total Renewable,Bioenergy,Solid biofuels,On-grid,2017,365
Asia,Pakistan,PAK,Total Renewable,Bioenergy,Solid biofuels,On-grid,2018,423
Asia,Pakistan,PAK,Total Renewable,Bioenergy,Solid biofuels,On-grid,2019,423
Asia,Pakistan,PAK,Total Renewable,Bioenergy,Solid biofuels,On-grid,2020,423
Asia,Pakistan,PAK,Total Renewable,Bioenergy,Biogas,On-grid,2016,9
Asia,Pakistan,PAK,Total Renewable,Bioenergy,Biogas,On-grid,2017,9
Asia,Pakistan,PAK,Total Renewable,Bioenergy,Biogas,On-grid,2018,9
Asia,Pakistan,PAK,Total Renewable,Bioenergy,Biogas,On-grid,2019,9
Asia,Pakistan,PAK,Total Renewable,Bioenergy,Biogas,On-grid,2020,9
Asia,Pakistan,PAK,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Off-grid,2016,16
Asia,Pakistan,PAK,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Off-grid,2017,16
Asia,Pakistan,PAK,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Off-grid,2018,16
Asia,Pakistan,PAK,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Off-grid,2019,16
Asia,Pakistan,PAK,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Off-grid,2020,16
Asia,Pakistan,PAK,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2016,7232
Asia,Pakistan,PAK,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2017,7384
Asia,Pakistan,PAK,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2018,9884
Asia,Pakistan,PAK,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2019,9884
Asia,Pakistan,PAK,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2020,9986
Asia,Pakistan,PAK,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2016,1
Asia,Pakistan,PAK,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2017,12
Asia,Pakistan,PAK,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2018,12
Asia,Pakistan,PAK,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2019,22
Asia,Pakistan,PAK,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2020,22
Asia,Pakistan,PAK,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2016,589
Asia,Pakistan,PAK,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2017,643
Asia,Pakistan,PAK,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2018,667
Asia,Pakistan,PAK,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2019,691
Asia,Pakistan,PAK,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2020,715
Asia,Pakistan,PAK,Total Renewable,Wind energy,Onshore wind energy,Off-grid,2016,0
Asia,Pakistan,PAK,Total Renewable,Wind energy,Onshore wind energy,Off-grid,2017,0
Asia,Pakistan,PAK,Total Renewable,Wind energy,Onshore wind energy,Off-grid,2018,0
Asia,Pakistan,PAK,Total Renewable,Wind energy,Onshore wind energy,Off-grid,2019,0
Asia,Pakistan,PAK,Total Renewable,Wind energy,Onshore wind energy,Off-grid,2020,0
Asia,Pakistan,PAK,Total Renewable,Wind energy,Onshore wind energy,On-grid,2016,591
Asia,Pakistan,PAK,Total Renewable,Wind energy,Onshore wind energy,On-grid,2017,789
Asia,Pakistan,PAK,Total Renewable,Wind energy,Onshore wind energy,On-grid,2018,1186
Asia,Pakistan,PAK,Total Renewable,Wind energy,Onshore wind energy,On-grid,2019,1236
Asia,Pakistan,PAK,Total Renewable,Wind energy,Onshore wind energy,On-grid,2020,1236
Asia,Philippines,PHL,Total Non-Renewable,Fossil fuels,Fossil fuels,Off-grid,2016,450
Asia,Philippines,PHL,Total Non-Renewable,Fossil fuels,Fossil fuels,Off-grid,2017,479
